"source_id","experiment_id","variable_id","member_id","id","dataset_id","institution_id","table_id","grid_label","version","title","time_start","time_end","size_bytes","checksum_type","checksum","data_node","http_url","member_sort_key","is_first_available_member"
"MPI-ESM1-2-HR","ssp585","siconc","r1i1p1f1","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp585.r1i1p1f1.SImon.siconc.gn.v20190710.siconc_SImon_MPI-ESM1-2-HR_ssp585_r1i1p1f1_gn_203001-203412.nc|esgf.nci.org.au","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp585.r1i1p1f1.SImon.siconc.gn.v20190710|esgf.nci.org.au","DKRZ","SImon","gn","1","siconc_SImon_MPI-ESM1-2-HR_ssp585_r1i1p1f1_gn_203001-203412.nc",2030-01-01,2034-12-31,16521618,"SHA256","09642b1842e70b670f1b06cf3c0e27ffebba040e16e6580a7e83bea45f7edd0b","esgf.nci.org.au","https://esgf.nci.org.au/thredds/fileServer/esgcet/replica/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp585/r1i1p1f1/SImon/siconc/gn/v20190710/siconc_SImon_MPI-ESM1-2-HR_ssp585_r1i1p1f1_gn_203001-203412.nc","000000001_000000001_000000001_000000001",TRUE
"MPI-ESM1-2-HR","ssp585","siconc","r1i1p1f1","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp585.r1i1p1f1.SImon.siconc.gn.v20190710.siconc_SImon_MPI-ESM1-2-HR_ssp585_r1i1p1f1_gn_204001-204412.nc|esgf.ceda.ac.uk","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp585.r1i1p1f1.SImon.siconc.gn.v20190710|esgf.ceda.ac.uk","DKRZ","SImon","gn","1","siconc_SImon_MPI-ESM1-2-HR_ssp585_r1i1p1f1_gn_204001-204412.nc",2040-01-01,2044-12-31,16476178,"SHA256","18e8a2afdd03a8ab4fd9aaff73bda298da2e94e2076d9e50cf7c12079b688228","esgf.ceda.ac.uk","https://esgf.ceda.ac.uk/thredds/fileServer/esg_cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp585/r1i1p1f1/SImon/siconc/gn/v20190710/siconc_SImon_MPI-ESM1-2-HR_ssp585_r1i1p1f1_gn_204001-204412.nc","000000001_000000001_000000001_000000001",TRUE
"MPI-ESM1-2-HR","ssp585","siconc","r1i1p1f1","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp585.r1i1p1f1.SImon.siconc.gn.v20190710.siconc_SImon_MPI-ESM1-2-HR_ssp585_r1i1p1f1_gn_207001-207412.nc|esgf3.dkrz.de","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp585.r1i1p1f1.SImon.siconc.gn.v20190710|esgf3.dkrz.de","DKRZ","SImon","gn","1","siconc_SImon_MPI-ESM1-2-HR_ssp585_r1i1p1f1_gn_207001-207412.nc",2070-01-01,2074-12-31,15949146,"SHA256","387d306f2a3473ddd91b7b33cbd18216a10de2bb4c2e7fe666ad0726a32859f0","esgf3.dkrz.de","http://esgf3.dkrz.de/thredds/fileServer/cmip6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp585/r1i1p1f1/SImon/siconc/gn/v20190710/siconc_SImon_MPI-ESM1-2-HR_ssp585_r1i1p1f1_gn_207001-207412.nc","000000001_000000001_000000001_000000001",TRUE
"MPI-ESM1-2-HR","ssp585","siconc","r1i1p1f1","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp585.r1i1p1f1.SImon.siconc.gn.v20190710.siconc_SImon_MPI-ESM1-2-HR_ssp585_r1i1p1f1_gn_206501-206912.nc|esgf3.dkrz.de","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp585.r1i1p1f1.SImon.siconc.gn.v20190710|esgf3.dkrz.de","DKRZ","SImon","gn","1","siconc_SImon_MPI-ESM1-2-HR_ssp585_r1i1p1f1_gn_206501-206912.nc",2065-01-01,2069-12-31,16303370,"SHA256","31457b8d81dda10ddc74727bed9c4cef4a3190126d9874132d69628ac7da39ef","esgf3.dkrz.de","http://esgf3.dkrz.de/thredds/fileServer/cmip6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp585/r1i1p1f1/SImon/siconc/gn/v20190710/siconc_SImon_MPI-ESM1-2-HR_ssp585_r1i1p1f1_gn_206501-206912.nc","000000001_000000001_000000001_000000001",TRUE
"MPI-ESM1-2-HR","ssp585","siconc","r1i1p1f1","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp585.r1i1p1f1.SImon.siconc.gn.v20190710.siconc_SImon_MPI-ESM1-2-HR_ssp585_r1i1p1f1_gn_204001-204412.nc|esgf3.dkrz.de","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp585.r1i1p1f1.SImon.siconc.gn.v20190710|esgf3.dkrz.de","DKRZ","SImon","gn","1","siconc_SImon_MPI-ESM1-2-HR_ssp585_r1i1p1f1_gn_204001-204412.nc",2040-01-01,2044-12-31,16476178,"SHA256","18e8a2afdd03a8ab4fd9aaff73bda298da2e94e2076d9e50cf7c12079b688228","esgf3.dkrz.de","http://esgf3.dkrz.de/thredds/fileServer/cmip6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp585/r1i1p1f1/SImon/siconc/gn/v20190710/siconc_SImon_MPI-ESM1-2-HR_ssp585_r1i1p1f1_gn_204001-204412.nc","000000001_000000001_000000001_000000001",TRUE
"MPI-ESM1-2-HR","ssp585","siconc","r1i1p1f1","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp585.r1i1p1f1.SImon.siconc.gn.v20190710.siconc_SImon_MPI-ESM1-2-HR_ssp585_r1i1p1f1_gn_204501-204912.nc|esgf.ceda.ac.uk","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp585.r1i1p1f1.SImon.siconc.gn.v20190710|esgf.ceda.ac.uk","DKRZ","SImon","gn","1","siconc_SImon_MPI-ESM1-2-HR_ssp585_r1i1p1f1_gn_204501-204912.nc",2045-01-01,2049-12-31,16589618,"SHA256","2860096e97ef16dbf2d2ba9b32200e6de0ea449f6d0e86273386c05d5a3323f4","esgf.ceda.ac.uk","https://esgf.ceda.ac.uk/thredds/fileServer/esg_cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp585/r1i1p1f1/SImon/siconc/gn/v20190710/siconc_SImon_MPI-ESM1-2-HR_ssp585_r1i1p1f1_gn_204501-204912.nc","000000001_000000001_000000001_000000001",TRUE
"MPI-ESM1-2-HR","ssp585","siconc","r1i1p1f1","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp585.r1i1p1f1.SImon.siconc.gn.v20190710.siconc_SImon_MPI-ESM1-2-HR_ssp585_r1i1p1f1_gn_201501-201912.nc|esgf.ceda.ac.uk","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp585.r1i1p1f1.SImon.siconc.gn.v20190710|esgf.ceda.ac.uk","DKRZ","SImon","gn","1","siconc_SImon_MPI-ESM1-2-HR_ssp585_r1i1p1f1_gn_201501-201912.nc",2015-01-01,2019-12-31,16633271,"SHA256","fa12fcf34ac14f6b6410b2a3e898a4ebcf2a8eb9f8b861500fb292431f9294fd","esgf.ceda.ac.uk","https://esgf.ceda.ac.uk/thredds/fileServer/esg_cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp585/r1i1p1f1/SImon/siconc/gn/v20190710/siconc_SImon_MPI-ESM1-2-HR_ssp585_r1i1p1f1_gn_201501-201912.nc","000000001_000000001_000000001_000000001",TRUE
"MPI-ESM1-2-HR","ssp585","siconc","r1i1p1f1","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp585.r1i1p1f1.SImon.siconc.gn.v20190710.siconc_SImon_MPI-ESM1-2-HR_ssp585_r1i1p1f1_gn_203501-203912.nc|esgf.ceda.ac.uk","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp585.r1i1p1f1.SImon.siconc.gn.v20190710|esgf.ceda.ac.uk","DKRZ","SImon","gn","1","siconc_SImon_MPI-ESM1-2-HR_ssp585_r1i1p1f1_gn_203501-203912.nc",2035-01-01,2039-12-31,16385376,"SHA256","f174e980716f69b6afd1f63d33fda5947962044ca26499082f874fb754d9fa1f","esgf.ceda.ac.uk","https://esgf.ceda.ac.uk/thredds/fileServer/esg_cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp585/r1i1p1f1/SImon/siconc/gn/v20190710/siconc_SImon_MPI-ESM1-2-HR_ssp585_r1i1p1f1_gn_203501-203912.nc","000000001_000000001_000000001_000000001",TRUE
"MPI-ESM1-2-HR","ssp585","siconc","r1i1p1f1","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp585.r1i1p1f1.SImon.siconc.gn.v20190710.siconc_SImon_MPI-ESM1-2-HR_ssp585_r1i1p1f1_gn_207001-207412.nc|esgf.ceda.ac.uk","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp585.r1i1p1f1.SImon.siconc.gn.v20190710|esgf.ceda.ac.uk","DKRZ","SImon","gn","1","siconc_SImon_MPI-ESM1-2-HR_ssp585_r1i1p1f1_gn_207001-207412.nc",2070-01-01,2074-12-31,15949146,"SHA256","387d306f2a3473ddd91b7b33cbd18216a10de2bb4c2e7fe666ad0726a32859f0","esgf.ceda.ac.uk","https://esgf.ceda.ac.uk/thredds/fileServer/esg_cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp585/r1i1p1f1/SImon/siconc/gn/v20190710/siconc_SImon_MPI-ESM1-2-HR_ssp585_r1i1p1f1_gn_207001-207412.nc","000000001_000000001_000000001_000000001",TRUE
"MPI-ESM1-2-HR","ssp585","siconc","r1i1p1f1","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp585.r1i1p1f1.SImon.siconc.gn.v20190710.siconc_SImon_MPI-ESM1-2-HR_ssp585_r1i1p1f1_gn_207001-207412.nc|esgf.nci.org.au","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp585.r1i1p1f1.SImon.siconc.gn.v20190710|esgf.nci.org.au","DKRZ","SImon","gn","1","siconc_SImon_MPI-ESM1-2-HR_ssp585_r1i1p1f1_gn_207001-207412.nc",2070-01-01,2074-12-31,15949146,"SHA256","387d306f2a3473ddd91b7b33cbd18216a10de2bb4c2e7fe666ad0726a32859f0","esgf.nci.org.au","https://esgf.nci.org.au/thredds/fileServer/esgcet/replica/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp585/r1i1p1f1/SImon/siconc/gn/v20190710/siconc_SImon_MPI-ESM1-2-HR_ssp585_r1i1p1f1_gn_207001-207412.nc","000000001_000000001_000000001_000000001",TRUE
"MPI-ESM1-2-HR","ssp585","siconc","r1i1p1f1","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp585.r1i1p1f1.SImon.siconc.gn.v20190710.siconc_SImon_MPI-ESM1-2-HR_ssp585_r1i1p1f1_gn_209501-209912.nc|esgf.ceda.ac.uk","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp585.r1i1p1f1.SImon.siconc.gn.v20190710|esgf.ceda.ac.uk","DKRZ","SImon","gn","1","siconc_SImon_MPI-ESM1-2-HR_ssp585_r1i1p1f1_gn_209501-209912.nc",2095-01-01,2099-12-31,15481820,"SHA256","2ae6a5d3043589a9c0fbbdad57f65be5bfa4da3571491a65475064f989a7cd44","esgf.ceda.ac.uk","https://esgf.ceda.ac.uk/thredds/fileServer/esg_cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp585/r1i1p1f1/SImon/siconc/gn/v20190710/siconc_SImon_MPI-ESM1-2-HR_ssp585_r1i1p1f1_gn_209501-209912.nc","000000001_000000001_000000001_000000001",TRUE
"MPI-ESM1-2-HR","ssp585","siconc","r1i1p1f1","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp585.r1i1p1f1.SImon.siconc.gn.v20190710.siconc_SImon_MPI-ESM1-2-HR_ssp585_r1i1p1f1_gn_210001-210012.nc|esgf3.dkrz.de","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp585.r1i1p1f1.SImon.siconc.gn.v20190710|esgf3.dkrz.de","DKRZ","SImon","gn","1","siconc_SImon_MPI-ESM1-2-HR_ssp585_r1i1p1f1_gn_210001-210012.nc",2100-01-01,2100-12-31,11065852,"SHA256","0c244045e044e1bde8172811ecb4fd83e6f84a7a7754bf99b06067d05b5d3c83","esgf3.dkrz.de","http://esgf3.dkrz.de/thredds/fileServer/cmip6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp585/r1i1p1f1/SImon/siconc/gn/v20190710/siconc_SImon_MPI-ESM1-2-HR_ssp585_r1i1p1f1_gn_210001-210012.nc","000000001_000000001_000000001_000000001",TRUE
"MPI-ESM1-2-HR","ssp585","siconc","r1i1p1f1","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp585.r1i1p1f1.SImon.siconc.gn.v20190710.siconc_SImon_MPI-ESM1-2-HR_ssp585_r1i1p1f1_gn_204001-204412.nc|esgf.nci.org.au","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp585.r1i1p1f1.SImon.siconc.gn.v20190710|esgf.nci.org.au","DKRZ","SImon","gn","1","siconc_SImon_MPI-ESM1-2-HR_ssp585_r1i1p1f1_gn_204001-204412.nc",2040-01-01,2044-12-31,16476178,"SHA256","18e8a2afdd03a8ab4fd9aaff73bda298da2e94e2076d9e50cf7c12079b688228","esgf.nci.org.au","https://esgf.nci.org.au/thredds/fileServer/esgcet/replica/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp585/r1i1p1f1/SImon/siconc/gn/v20190710/siconc_SImon_MPI-ESM1-2-HR_ssp585_r1i1p1f1_gn_204001-204412.nc","000000001_000000001_000000001_000000001",TRUE
"MPI-ESM1-2-HR","ssp585","siconc","r1i1p1f1","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp585.r1i1p1f1.SImon.siconc.gn.v20190710.siconc_SImon_MPI-ESM1-2-HR_ssp585_r1i1p1f1_gn_206001-206412.nc|esgf3.dkrz.de","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp585.r1i1p1f1.SImon.siconc.gn.v20190710|esgf3.dkrz.de","DKRZ","SImon","gn","1","siconc_SImon_MPI-ESM1-2-HR_ssp585_r1i1p1f1_gn_206001-206412.nc",2060-01-01,2064-12-31,16414421,"SHA256","e11b7de8b8c7be8a39c4969d4990069f51d02ab6f098705903122b6fd025e32e","esgf3.dkrz.de","http://esgf3.dkrz.de/thredds/fileServer/cmip6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp585/r1i1p1f1/SImon/siconc/gn/v20190710/siconc_SImon_MPI-ESM1-2-HR_ssp585_r1i1p1f1_gn_206001-206412.nc","000000001_000000001_000000001_000000001",TRUE
"MPI-ESM1-2-HR","ssp585","siconc","r1i1p1f1","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp585.r1i1p1f1.SImon.siconc.gn.v20190710.siconc_SImon_MPI-ESM1-2-HR_ssp585_r1i1p1f1_gn_210001-210012.nc|esgf.nci.org.au","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp585.r1i1p1f1.SImon.siconc.gn.v20190710|esgf.nci.org.au","DKRZ","SImon","gn","1","siconc_SImon_MPI-ESM1-2-HR_ssp585_r1i1p1f1_gn_210001-210012.nc",2100-01-01,2100-12-31,11065852,"SHA256","0c244045e044e1bde8172811ecb4fd83e6f84a7a7754bf99b06067d05b5d3c83","esgf.nci.org.au","https://esgf.nci.org.au/thredds/fileServer/esgcet/replica/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp585/r1i1p1f1/SImon/siconc/gn/v20190710/siconc_SImon_MPI-ESM1-2-HR_ssp585_r1i1p1f1_gn_210001-210012.nc","000000001_000000001_000000001_000000001",TRUE
"MPI-ESM1-2-HR","ssp585","siconc","r1i1p1f1","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp585.r1i1p1f1.SImon.siconc.gn.v20190710.siconc_SImon_MPI-ESM1-2-HR_ssp585_r1i1p1f1_gn_209501-209912.nc|esgf.nci.org.au","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp585.r1i1p1f1.SImon.siconc.gn.v20190710|esgf.nci.org.au","DKRZ","SImon","gn","1","siconc_SImon_MPI-ESM1-2-HR_ssp585_r1i1p1f1_gn_209501-209912.nc",2095-01-01,2099-12-31,15481820,"SHA256","2ae6a5d3043589a9c0fbbdad57f65be5bfa4da3571491a65475064f989a7cd44","esgf.nci.org.au","https://esgf.nci.org.au/thredds/fileServer/esgcet/replica/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp585/r1i1p1f1/SImon/siconc/gn/v20190710/siconc_SImon_MPI-ESM1-2-HR_ssp585_r1i1p1f1_gn_209501-209912.nc","000000001_000000001_000000001_000000001",TRUE
"MPI-ESM1-2-HR","ssp585","siconc","r1i1p1f1","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp585.r1i1p1f1.SImon.siconc.gn.v20190710.siconc_SImon_MPI-ESM1-2-HR_ssp585_r1i1p1f1_gn_209001-209412.nc|esgf.nci.org.au","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp585.r1i1p1f1.SImon.siconc.gn.v20190710|esgf.nci.org.au","DKRZ","SImon","gn","1","siconc_SImon_MPI-ESM1-2-HR_ssp585_r1i1p1f1_gn_209001-209412.nc",2090-01-01,2094-12-31,15576695,"SHA256","8186ea3502abaf87e7307206a87158c923174f746c2c2ed0025c3b2566f6233c","esgf.nci.org.au","https://esgf.nci.org.au/thredds/fileServer/esgcet/replica/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp585/r1i1p1f1/SImon/siconc/gn/v20190710/siconc_SImon_MPI-ESM1-2-HR_ssp585_r1i1p1f1_gn_209001-209412.nc","000000001_000000001_000000001_000000001",TRUE
"MPI-ESM1-2-HR","ssp585","siconc","r1i1p1f1","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp585.r1i1p1f1.SImon.siconc.gn.v20190710.siconc_SImon_MPI-ESM1-2-HR_ssp585_r1i1p1f1_gn_209001-209412.nc|esgf3.dkrz.de","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp585.r1i1p1f1.SImon.siconc.gn.v20190710|esgf3.dkrz.de","DKRZ","SImon","gn","1","siconc_SImon_MPI-ESM1-2-HR_ssp585_r1i1p1f1_gn_209001-209412.nc",2090-01-01,2094-12-31,15576695,"SHA256","8186ea3502abaf87e7307206a87158c923174f746c2c2ed0025c3b2566f6233c","esgf3.dkrz.de","http://esgf3.dkrz.de/thredds/fileServer/cmip6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp585/r1i1p1f1/SImon/siconc/gn/v20190710/siconc_SImon_MPI-ESM1-2-HR_ssp585_r1i1p1f1_gn_209001-209412.nc","000000001_000000001_000000001_000000001",TRUE
"MPI-ESM1-2-HR","ssp585","siconc","r1i1p1f1","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp585.r1i1p1f1.SImon.siconc.gn.v20190710.siconc_SImon_MPI-ESM1-2-HR_ssp585_r1i1p1f1_gn_210001-210012.nc|esgf.ceda.ac.uk","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp585.r1i1p1f1.SImon.siconc.gn.v20190710|esgf.ceda.ac.uk","DKRZ","SImon","gn","1","siconc_SImon_MPI-ESM1-2-HR_ssp585_r1i1p1f1_gn_210001-210012.nc",2100-01-01,2100-12-31,11065852,"SHA256","0c244045e044e1bde8172811ecb4fd83e6f84a7a7754bf99b06067d05b5d3c83","esgf.ceda.ac.uk","https://esgf.ceda.ac.uk/thredds/fileServer/esg_cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp585/r1i1p1f1/SImon/siconc/gn/v20190710/siconc_SImon_MPI-ESM1-2-HR_ssp585_r1i1p1f1_gn_210001-210012.nc","000000001_000000001_000000001_000000001",TRUE
"MPI-ESM1-2-HR","ssp585","siconc","r1i1p1f1","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp585.r1i1p1f1.SImon.siconc.gn.v20190710.siconc_SImon_MPI-ESM1-2-HR_ssp585_r1i1p1f1_gn_203501-203912.nc|esgf3.dkrz.de","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp585.r1i1p1f1.SImon.siconc.gn.v20190710|esgf3.dkrz.de","DKRZ","SImon","gn","1","siconc_SImon_MPI-ESM1-2-HR_ssp585_r1i1p1f1_gn_203501-203912.nc",2035-01-01,2039-12-31,16385376,"SHA256","f174e980716f69b6afd1f63d33fda5947962044ca26499082f874fb754d9fa1f","esgf3.dkrz.de","http://esgf3.dkrz.de/thredds/fileServer/cmip6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp585/r1i1p1f1/SImon/siconc/gn/v20190710/siconc_SImon_MPI-ESM1-2-HR_ssp585_r1i1p1f1_gn_203501-203912.nc","000000001_000000001_000000001_000000001",TRUE
"MPI-ESM1-2-HR","ssp585","siconc","r1i1p1f1","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp585.r1i1p1f1.SImon.siconc.gn.v20190710.siconc_SImon_MPI-ESM1-2-HR_ssp585_r1i1p1f1_gn_209501-209912.nc|esgf3.dkrz.de","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp585.r1i1p1f1.SImon.siconc.gn.v20190710|esgf3.dkrz.de","DKRZ","SImon","gn","1","siconc_SImon_MPI-ESM1-2-HR_ssp585_r1i1p1f1_gn_209501-209912.nc",2095-01-01,2099-12-31,15481820,"SHA256","2ae6a5d3043589a9c0fbbdad57f65be5bfa4da3571491a65475064f989a7cd44","esgf3.dkrz.de","http://esgf3.dkrz.de/thredds/fileServer/cmip6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp585/r1i1p1f1/SImon/siconc/gn/v20190710/siconc_SImon_MPI-ESM1-2-HR_ssp585_r1i1p1f1_gn_209501-209912.nc","000000001_000000001_000000001_000000001",TRUE
"MPI-ESM1-2-HR","ssp585","siconc","r1i1p1f1","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp585.r1i1p1f1.SImon.siconc.gn.v20190710.siconc_SImon_MPI-ESM1-2-HR_ssp585_r1i1p1f1_gn_203501-203912.nc|esgf.nci.org.au","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp585.r1i1p1f1.SImon.siconc.gn.v20190710|esgf.nci.org.au","DKRZ","SImon","gn","1","siconc_SImon_MPI-ESM1-2-HR_ssp585_r1i1p1f1_gn_203501-203912.nc",2035-01-01,2039-12-31,16385376,"SHA256","f174e980716f69b6afd1f63d33fda5947962044ca26499082f874fb754d9fa1f","esgf.nci.org.au","https://esgf.nci.org.au/thredds/fileServer/esgcet/replica/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp585/r1i1p1f1/SImon/siconc/gn/v20190710/siconc_SImon_MPI-ESM1-2-HR_ssp585_r1i1p1f1_gn_203501-203912.nc","000000001_000000001_000000001_000000001",TRUE
"MPI-ESM1-2-HR","ssp585","siconc","r1i1p1f1","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp585.r1i1p1f1.SImon.siconc.gn.v20190710.siconc_SImon_MPI-ESM1-2-HR_ssp585_r1i1p1f1_gn_205501-205912.nc|esgf3.dkrz.de","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp585.r1i1p1f1.SImon.siconc.gn.v20190710|esgf3.dkrz.de","DKRZ","SImon","gn","1","siconc_SImon_MPI-ESM1-2-HR_ssp585_r1i1p1f1_gn_205501-205912.nc",2055-01-01,2059-12-31,16306966,"SHA256","b69b71bf5ea6b451efb0dc101dd5d6817136514a850daa307a8e9c8710a1dbbc","esgf3.dkrz.de","http://esgf3.dkrz.de/thredds/fileServer/cmip6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp585/r1i1p1f1/SImon/siconc/gn/v20190710/siconc_SImon_MPI-ESM1-2-HR_ssp585_r1i1p1f1_gn_205501-205912.nc","000000001_000000001_000000001_000000001",TRUE
"MPI-ESM1-2-HR","ssp585","siconc","r1i1p1f1","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp585.r1i1p1f1.SImon.siconc.gn.v20190710.siconc_SImon_MPI-ESM1-2-HR_ssp585_r1i1p1f1_gn_204501-204912.nc|esgf3.dkrz.de","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp585.r1i1p1f1.SImon.siconc.gn.v20190710|esgf3.dkrz.de","DKRZ","SImon","gn","1","siconc_SImon_MPI-ESM1-2-HR_ssp585_r1i1p1f1_gn_204501-204912.nc",2045-01-01,2049-12-31,16589618,"SHA256","2860096e97ef16dbf2d2ba9b32200e6de0ea449f6d0e86273386c05d5a3323f4","esgf3.dkrz.de","http://esgf3.dkrz.de/thredds/fileServer/cmip6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp585/r1i1p1f1/SImon/siconc/gn/v20190710/siconc_SImon_MPI-ESM1-2-HR_ssp585_r1i1p1f1_gn_204501-204912.nc","000000001_000000001_000000001_000000001",TRUE
"MPI-ESM1-2-HR","ssp585","siconc","r1i1p1f1","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp585.r1i1p1f1.SImon.siconc.gn.v20190710.siconc_SImon_MPI-ESM1-2-HR_ssp585_r1i1p1f1_gn_206001-206412.nc|esgf.ceda.ac.uk","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp585.r1i1p1f1.SImon.siconc.gn.v20190710|esgf.ceda.ac.uk","DKRZ","SImon","gn","1","siconc_SImon_MPI-ESM1-2-HR_ssp585_r1i1p1f1_gn_206001-206412.nc",2060-01-01,2064-12-31,16414421,"SHA256","e11b7de8b8c7be8a39c4969d4990069f51d02ab6f098705903122b6fd025e32e","esgf.ceda.ac.uk","https://esgf.ceda.ac.uk/thredds/fileServer/esg_cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp585/r1i1p1f1/SImon/siconc/gn/v20190710/siconc_SImon_MPI-ESM1-2-HR_ssp585_r1i1p1f1_gn_206001-206412.nc","000000001_000000001_000000001_000000001",TRUE
